book_id_title,book_id,book_title,book_series,book_series_uri,isbn,isbn13,year_first_published,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution
9680114,9680114,Pure,Pure #1,/series/53472-pure,8499184332,9788499184333,,Julianna Baggott,431,"['Young Adult', 'Science Fiction > Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Apocalyptic > Post Apocalyptic', 'Romance', 'Science Fiction > Apocalyptic', 'Audiobook', 'Adult']",23767,3203,3.74,"{'5 Stars': 6250, '4 Stars': 8627, '3 Stars': 6118, '2 Stars': 1890, '1 Star': 882}"
9844,9844,Prep,,,1400062314,9781400062317,2005,Curtis Sittenfeld,420,"['Fiction', 'Young Adult', 'Womens Fiction > Chick Lit', 'Contemporary', 'Young Adult > Coming Of Age', 'School Stories > Boarding School', 'Adult Fiction', 'Adult', 'Novels', 'Realistic Fiction']",63849,5137,3.41,"{'5 Stars': 10735, '4 Stars': 20132, '3 Stars': 20729, '2 Stars': 8828, '1 Star': 3425}"
475339,475339,Madeline,Madeline,/series/49719-madeline,0670445800,9780670445806,1939,Ludwig Bemelmans,44,"['Childrens > Picture Books', 'Childrens', 'Classics', 'Fiction', 'Cultural > France', 'Poetry', 'Kids', 'Realistic Fiction', 'Childrens > Juvenile', 'Young Adult']",203150,2126,4.24,"{'5 Stars': 105954, '4 Stars': 54180, '3 Stars': 32197, '2 Stars': 7336, '1 Star': 3483}"
54798175,54798175,Later,,,1789096499,9781789096491,,Stephen King,248,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Audiobook', 'Mystery > Crime', 'Fantasy > Paranormal', 'Fantasy', 'Fantasy > Supernatural', 'Thriller > Mystery Thriller']",78719,9291,4.03,"{'5 Stars': 24871, '4 Stars': 35401, '3 Stars': 14905, '2 Stars': 2796, '1 Star': 746}"
23848559,23848559,Furiously Happy: A Funny Book About Horrible Things,,,1250077028,9781250077028,,Jenny Lawson,329,"['Nonfiction', 'Humor', 'Autobiography > Memoir', 'Audiobook', 'Health > Mental Health', 'Biography', 'Humor > Comedy', 'Mental Health > Mental Illness', 'Biography Memoir', 'Writing > Essays']",150079,14609,3.88,"{'5 Stars': 54919, '4 Stars': 47560, '3 Stars': 29132, '2 Stars': 11457, '1 Star': 7011}"
36482829,36482829,Aquicorn Cove,,,2375782194,9788494598449,,Kay O'Neill,96,"['Sequential Art > Graphic Novels', 'Fantasy', 'Childrens > Middle Grade', 'Sequential Art > Comics', 'LGBT', 'Childrens', 'Fiction', 'Graphic Novels Comics', 'LGBT > Queer', 'Young Adult']",7236,1511,4.19,"{'5 Stars': 2998, '4 Stars': 2933, '3 Stars': 1074, '2 Stars': 172, '1 Star': 59}"
44767458,44767458,Dune,Dune #1,/series/45935-dune,0340839937,9780340839935,1965,Frank Herbert,688,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Science Fiction Fantasy', 'Audiobook', 'Space > Space Opera', 'Novels', 'Adventure', 'Adult']",1016168,41142,4.24,"{'5 Stars': 519174, '4 Stars': 304697, '3 Stars': 132902, '2 Stars': 38765, '1 Star': 20630}"
22551730,22551730,Dead Wake: The Last Crossing of the Lusitania,,,0307408876,9780307408877,,Erik Larson,430,"['Nonfiction', 'History', 'Audiobook', 'Historical', 'War', 'War > World War I', 'North American Hi... > American History', 'Adult', 'Book Club', 'Biography']",126743,12162,4.08,"{'5 Stars': 45310, '4 Stars': 54693, '3 Stars': 20195, '2 Stars': 4132, '1 Star': 2413}"
45047384,45047384,The House in the Cerulean Sea,,,1250217288,9781250217288,2020,T.J. Klune,394,"['Fantasy', 'Fiction', 'LGBT', 'Romance', 'Young Adult', 'Audiobook', 'Adult', 'LGBT > Queer', 'Fantasy > Magic', 'Contemporary']",220750,42456,4.47,"{'5 Stars': 135755, '4 Stars': 60124, '3 Stars': 19000, '2 Stars': 4160, '1 Star': 1711}"
18222716,18222716,Greenglass House,Greenglass House #1,/series/176106-greenglass-house,9731286330,9780544540286,,Kate Milford,376,"['Childrens > Middle Grade', 'Mystery', 'Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Holiday > Christmas', 'Adventure', 'Parenting > Adoption', 'Audiobook']",16932,2959,4.02,"{'5 Stars': 5833, '4 Stars': 6807, '3 Stars': 3365, '2 Stars': 692, '1 Star': 235}"
5308,5308,The Pearl,,,8431634790,9780140177374,1945,John Steinbeck,96,"['Classics', 'Fiction', 'Literature', 'Academic > School', 'Historical > Historical Fiction', 'Novels', 'Literature > American', 'Academic > Read For School', 'Novella', 'Classics > Classic Literature']",204591,9729,3.5,"{'5 Stars': 39440, '4 Stars': 67344, '3 Stars': 64369, '2 Stars': 22751, '1 Star': 10687}"
32148570,32148570,Before We Were Yours,,,0425284700,9780425284704,,Lisa Wingate,342,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'Audiobook', 'Book Club', 'Adult', 'Adult Fiction', 'Family', 'Parenting > Adoption', 'Contemporary']",473193,36740,4.37,"{'5 Stars': 248873, '4 Stars': 167782, '3 Stars': 44781, '2 Stars': 8046, '1 Star': 3711}"
51168993,51168993,What You Wish For,,,isbn not found,9781250752475,,Katherine Center,320,"['Romance', 'Fiction', 'Contemporary', 'Womens Fiction > Chick Lit', 'Audiobook', 'Adult', 'Romance > Contemporary Romance', 'Adult Fiction', 'Womens Fiction', 'Realistic Fiction']",28607,5404,3.82,"{'5 Stars': 6946, '4 Stars': 11961, '3 Stars': 7791, '2 Stars': 1555, '1 Star': 354}"
38530939,38530939,The Clockmaker's Daughter,,,1949061124,9781949061123,2018,Kate Morton,485,"['Historical > Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Audiobook', 'Romance', 'Adult', 'European Literature > British Literature', 'Adult Fiction', 'Fantasy']",84160,11039,3.73,"{'5 Stars': 19969, '4 Stars': 32473, '3 Stars': 22997, '2 Stars': 6375, '1 Star': 2346}"
23437156,23437156,Six of Crows,Six of Crows  #1,/series/131836-six-of-crows,8416387583,9788416387588,,Leigh Bardugo,465,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult > Young Adult Fantasy', 'Adventure', 'LGBT', 'Fantasy > Magic', 'Romance', 'Fantasy > High Fantasy', 'Audiobook']",598612,67317,4.47,"{'5 Stars': 370613, '4 Stars': 165445, '3 Stars': 45128, '2 Stars': 11023, '1 Star': 6403}"
19542841,19542841,More Happy Than Not,,,1616956771,9781641291941,,Adam Silvera,293,"['Young Adult', 'LGBT', 'Contemporary', 'Fiction', 'Romance', 'LGBT > Queer', 'Science Fiction', 'Health > Mental Health', 'Realistic Fiction', 'Young Adult > Young Adult Contemporary']",52810,7728,3.99,"{'5 Stars': 19514, '4 Stars': 19279, '3 Stars': 9422, '2 Stars': 2940, '1 Star': 1655}"
331830,331830,Keturah and Lord Death,,,1590789490,9781590789490,,Martine Leavitt,216,"['Fantasy', 'Young Adult', 'Romance', 'Fantasy > Fairy Tales', 'Historical > Historical Fiction', 'Fiction', 'Historical', 'Retellings', 'Young Adult > Young Adult Fantasy', 'Young Adult > Teen']",14538,2219,3.89,"{'5 Stars': 4785, '4 Stars': 4948, '3 Stars': 3471, '2 Stars': 1026, '1 Star': 308}"
1812457,1812457,The Shack,,,8599296361,9788599296363,2007,William Paul Young,248,"['Fiction', 'Christian', 'Christian Fiction', 'Religion', 'Spirituality', 'Religion > Faith', 'Inspirational', 'Religion > Christianity', 'Adult Fiction', 'Adult']",587665,34078,3.79,"{'5 Stars': 229427, '4 Stars': 149540, '3 Stars': 109380, '2 Stars': 54079, '1 Star': 45239}"
76620,76620,Watership Down,Watership Down #1,/series/93546-watership-down,0743277708,9780743277709,1972,Richard Adams,478,"['Classics', 'Fiction', 'Fantasy', 'Young Adult', 'Animals', 'Childrens', 'Adventure', 'Literature', 'Novels', 'Audiobook']",457301,15000,4.06,"{'5 Stars': 198099, '4 Stars': 145730, '3 Stars': 74308, '2 Stars': 23312, '1 Star': 15852}"
5886881,5886881,Dark Places,,,0307341577,9780307341570,,Gillian Flynn,349,"['Mystery', 'Fiction', 'Thriller', 'Mystery > Crime', 'Thriller > Mystery Thriller', 'Suspense', 'Adult', 'Audiobook', 'Horror', 'Contemporary']",656306,38127,3.94,"{'5 Stars': 201905, '4 Stars': 266495, '3 Stars': 144243, '2 Stars': 31598, '1 Star': 12065}"
10947600,10947600,Saving June,,,0373210248,9780373210244,,Hannah Harrington,336,"['Young Adult', 'Contemporary', 'Romance', 'Travel > Road Trip', 'Music', 'Realistic Fiction', 'Fiction', 'Young Adult > Young Adult Contemporary', 'Death', 'Womens Fiction > Chick Lit']",17342,1506,3.96,"{'5 Stars': 6488, '4 Stars': 5699, '3 Stars': 3608, '2 Stars': 1055, '1 Star': 492}"
12959045,12959045,My Friend Dahmer,,,1419727559,9781419727559,,Derf Backderf,224,"['Sequential Art > Graphic Novels', 'Nonfiction', 'Crime > True Crime', 'Sequential Art > Comics', 'Autobiography > Memoir', 'Biography', 'Mystery > Crime', 'Graphic Novels Comics', 'Adult', 'Horror']",26632,3554,3.93,"{'5 Stars': 7787, '4 Stars': 11414, '3 Stars': 5735, '2 Stars': 1281, '1 Star': 415}"
45163258,45163258,Such a Fun Age,,,0525541918,9780525541912,,Kiley Reid,320,"['Fiction', 'Contemporary', 'Audiobook', 'Adult', 'Race', 'Adult Fiction', 'Literary Fiction', 'Novels', 'Book Club', 'Realistic Fiction']",374262,31434,3.84,"{'5 Stars': 86213, '4 Stars': 168717, '3 Stars': 96864, '2 Stars': 18639, '1 Star': 3829}"
15798660,15798660,Yaqui Delgado Wants to Kick Your Ass,,,0763671649,9780763671648,,Meg Medina,272,"['Young Adult', 'Realistic Fiction', 'Fiction', 'Contemporary', 'Young Adult > Teen', 'Cultural', 'Family', 'Young Adult > Coming Of Age', 'Young Adult > High School', 'Audiobook']",9884,1256,3.9,"{'5 Stars': 3151, '4 Stars': 3675, '3 Stars': 2245, '2 Stars': 535, '1 Star': 278}"
39863488,39863488,The Lost Man,,,1743549105,9781743549100,2018,Jane Harper,340,"['Mystery', 'Fiction', 'Thriller', 'Thriller > Mystery Thriller', 'Mystery > Crime', 'Cultural > Australia', 'Audiobook', 'Contemporary', 'Suspense', 'Adult']",77507,8735,4.16,"{'5 Stars': 28272, '4 Stars': 36248, '3 Stars': 10764, '2 Stars': 1627, '1 Star': 596}"
10335308,10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),,,0307886271,9780307886279,,Mindy Kaling,222,"['Nonfiction', 'Autobiography > Memoir', 'Humor', 'Biography', 'Audiobook', 'Humor > Comedy', 'Biography > Autobiography', 'Biography Memoir', 'Writing > Essays', 'Adult']",459277,23107,3.86,"{'5 Stars': 138531, '4 Stars': 167230, '3 Stars': 114240, '2 Stars': 27742, '1 Star': 11534}"
3398625,3398625,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,,,1400078458,9781400078455,,David Grann,339,"['Nonfiction', 'History', 'Adventure', 'Travel', 'Biography', 'Audiobook', 'Historical', 'Mystery', 'Science', 'Anthropology']",84387,6485,3.84,"{'5 Stars': 22933, '4 Stars': 34414, '3 Stars': 20031, '2 Stars': 4896, '1 Star': 2113}"
8563789,8563789,Where Things Come Back,,,1442413344,9781442413344,,John Corey Whaley,228,"['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Mystery', 'Young Adult > Teen', 'Young Adult > Coming Of Age', 'Young Adult > Young Adult Contemporary', 'Family', 'Religion']",20314,3140,3.8,"{'5 Stars': 5912, '4 Stars': 7175, '3 Stars': 5090, '2 Stars': 1599, '1 Star': 538}"
16115612,16115612,And the Mountains Echoed,,,8856633558,9788856633559,2012,Khaled Hosseini,404,"['Fiction', 'Historical > Historical Fiction', 'Contemporary', 'Novels', 'Adult', 'Adult Fiction', 'Literary Fiction', 'Historical', 'Book Club', 'Drama']",335815,29842,4.05,"{'5 Stars': 120584, '4 Stars': 133664, '3 Stars': 64195, '2 Stars': 13252, '1 Star': 4120}"
42283286,42283286,Summer of '69,,,isbn not found,9780316420006,2019,Elin Hilderbrand,432,"['Historical > Historical Fiction', 'Fiction', 'Audiobook', 'Womens Fiction > Chick Lit', 'Historical', 'Romance', 'Adult', 'Adult Fiction', 'Family', 'Contemporary']",97550,7726,3.96,"{'5 Stars': 26246, '4 Stars': 45858, '3 Stars': 21503, '2 Stars': 3090, '1 Star': 853}"
26032825,26032825,The Cruel Prince,The Folk of the Air #1,/series/159680-the-folk-of-the-air,8376867245,9788417390617,,Holly Black,370,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult > Young Adult Fantasy', 'Fairies > Fae', 'Fiction', 'Fantasy > Magic', 'Audiobook', 'Paranormal > Fairies', 'Fantasy > Paranormal']",510331,50678,4.1,"{'5 Stars': 207211, '4 Stars': 186775, '3 Stars': 84448, '2 Stars': 21520, '1 Star': 10377}"
43507153,43507153,488 Rules for Life,,,0008391831,9781760875305,,Kitty Flanagan,302,"['Nonfiction', 'Humor', 'Humor > Comedy', 'Audiobook', 'Self Help', 'Cultural > Australia', 'Contemporary', 'Adult', 'Self Help > Personal Development', 'Philosophy']",4097,597,3.88,"{'5 Stars': 1078, '4 Stars': 1729, '3 Stars': 1053, '2 Stars': 196, '1 Star': 41}"
51518972,51518972,Majesty,American Royals #2,/series/252759-american-royals,1984830244,9781984830241,,Katharine McGee,374,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Womens Fiction > Chick Lit', 'Fantasy', 'Science Fiction > Alternate History', 'Young Adult > Young Adult Contemporary', 'Young Adult > Young Adult Romance']",45351,4918,3.74,"{'5 Stars': 9946, '4 Stars': 18418, '3 Stars': 12907, '2 Stars': 3327, '1 Star': 753}"
39280444,39280444,Speak,,,0142407321,9780141310886,1999,Laurie Halse Anderson,224,"['Young Adult', 'Fiction', 'Contemporary', 'Realistic Fiction', 'Health > Mental Health', 'Young Adult > Teen', 'Young Adult > Coming Of Age', 'Young Adult > High School', 'Academic > School', 'Sociology > Abuse']",526614,25812,4.03,"{'5 Stars': 208908, '4 Stars': 176484, '3 Stars': 101110, '2 Stars': 28194, '1 Star': 11918}"
3478,3478,Message in a Bottle,,,0446606812,9780446606813,1998,Nicholas Sparks,342,"['Romance', 'Fiction', 'Womens Fiction > Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Romance > Contemporary Romance', 'Drama', 'Love', 'Novels']",223033,4496,3.97,"{'5 Stars': 84495, '4 Stars': 69930, '3 Stars': 50159, '2 Stars': 13433, '1 Star': 5016}"
16101128,16101128,The 5th Wave,The 5th Wave #1,/series/90548-the-5th-wave,8427204221,9788427204225,,Rick Yancey,457,"['Young Adult', 'Science Fiction', 'Science Fiction > Dystopia', 'Fiction', 'Science Fiction > Aliens', 'Fantasy', 'Romance', 'Apocalyptic > Post Apocalyptic', 'Science Fiction > Apocalyptic', 'Audiobook']",429629,30586,4.02,"{'5 Stars': 168206, '4 Stars': 147370, '3 Stars': 78853, '2 Stars': 23960, '1 Star': 11240}"
16117506,16117506,Beautiful Stranger,Beautiful Bastard #2,/series/90828-beautiful-bastard,8579305748,9788579305740,,Christina Lauren,345,"['Romance', 'Romance > Contemporary Romance', 'Contemporary', 'Adult Fiction > Erotica', 'Adult', 'New Adult', 'Romance > Erotic Romance', 'Womens Fiction > Chick Lit', 'Humor', 'Fiction']",80892,4214,4.18,"{'5 Stars': 35280, '4 Stars': 29073, '3 Stars': 12915, '2 Stars': 2742, '1 Star': 882}"
40159,40159,The King of Attolia,The Queen's Thief #3,/series/43514-the-queen-s-thief,0062642987,9780062642981,,Megan Whalen Turner,387,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Young Adult > Young Adult Fantasy', 'Romance', 'Fantasy > High Fantasy', 'Historical > Historical Fiction', 'Fantasy > Mythology', 'Audiobook']",35682,3314,4.38,"{'5 Stars': 19820, '4 Stars': 11005, '3 Stars': 3822, '2 Stars': 712, '1 Star': 323}"
55533831,55533831,Rosaline Palmer Takes the Cake,Winner Bakes All #1,/series/308812-winner-bakes-all,1538703327,9781538703328,,Alexis Hall,449,"['Romance', 'Contemporary', 'LGBT', 'Fiction', 'Adult', 'Romance > Contemporary Romance', 'LGBT > Queer', 'Womens Fiction > Chick Lit', 'Food and Drink > Food', 'Audiobook']",4863,1297,3.97,"{'5 Stars': 1373, '4 Stars': 2240, '3 Stars': 1010, '2 Stars': 194, '1 Star': 46}"
31931941,31931941,Eliza and Her Monsters,,,0062693107,9780062693105,,Francesca Zappia,385,"['Contemporary', 'Young Adult', 'Romance', 'Health > Mental Health', 'Fiction', 'Young Adult > Young Adult Contemporary', 'Realistic Fiction', 'Mental Health > Mental Illness', 'Audiobook', 'Young Adult > High School']",59497,10818,4.16,"{'5 Stars': 26017, '4 Stars': 21574, '3 Stars': 8364, '2 Stars': 2328, '1 Star': 1214}"
55333938,55333938,The Personal Librarian,,,0593414241,9780593414248,,Marie Benedict,341,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'Writing > Books About Books', 'Audiobook', 'Adult', 'Adult Fiction', 'Race', 'New York', 'Cultural > African American']",38340,4337,4.07,"{'5 Stars': 13498, '4 Stars': 16216, '3 Stars': 6865, '2 Stars': 1332, '1 Star': 429}"
9591398,9591398,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,Fairyland #1,/series/59347-fairyland,1250010195,9781250010193,,Catherynne M. Valente,247,"['Fantasy', 'Young Adult', 'Childrens > Middle Grade', 'Fiction', 'Childrens', 'Adventure', 'Fantasy > Fairy Tales', 'Fantasy > Dragons', 'Fantasy > Magic', 'Science Fiction Fantasy']",43354,5626,3.91,"{'5 Stars': 16312, '4 Stars': 14223, '3 Stars': 7631, '2 Stars': 2973, '1 Star': 2215}"
32075662,32075662,Our Dark Duet,Monsters of Verity #2,/series/137916-monsters-of-verity,1785652761,9781785652769,,Victoria Schwab,512,"['Fantasy', 'Young Adult', 'Science Fiction > Dystopia', 'Fantasy > Paranormal', 'Fantasy > Urban Fantasy', 'Fiction', 'Young Adult > Young Adult Fantasy', 'Audiobook', 'Horror', 'Romance']",42302,8082,4.17,"{'5 Stars': 17424, '4 Stars': 16563, '3 Stars': 6750, '2 Stars': 1331, '1 Star': 234}"
52339313,52339313,Cemetery Boys,,,1250619122,9788412189568,,Aiden Thomas,344,"['Fantasy', 'LGBT', 'Young Adult', 'Romance', 'LGBT > Queer', 'Fiction', 'Fantasy > Paranormal', 'Contemporary', 'Fantasy > Urban Fantasy', 'Audiobook']",46141,10418,4.36,"{'5 Stars': 24083, '4 Stars': 15910, '3 Stars': 5049, '2 Stars': 842, '1 Star': 257}"
5113,5113,Franny and Zooey,,,9646900402,9789646900400,1957,J.D. Salinger,201,"['Fiction', 'Classics', 'Short Stories', 'Literature', 'Literature > American', 'Novels', 'Literature > 20th Century', 'Literary Fiction', 'Adult Fiction', 'Adult']",198136,7562,3.97,"{'5 Stars': 71077, '4 Stars': 68912, '3 Stars': 42891, '2 Stars': 11792, '1 Star': 3464}"
40864002,40864002,A Psalm for the Wild-Built,Monk & Robot #1,/series/239322-monk-robot,1250236215,9781250236210,,Becky Chambers,160,"['Science Fiction', 'Fiction', 'Novella', 'Fantasy', 'LGBT', 'Adult', 'LGBT > Queer', 'Audiobook', 'Science Fiction Fantasy', 'Speculative Fiction']",15701,3249,4.31,"{'5 Stars': 7999, '4 Stars': 5267, '3 Stars': 1929, '2 Stars': 365, '1 Star': 141}"
18775359,18775359,After I Do,,,8584391592,9788584391592,,Taylor Jenkins Reid,334,"['Romance', 'Contemporary', 'Fiction', 'Womens Fiction > Chick Lit', 'Adult', 'Audiobook', 'Adult Fiction', 'Romance > Contemporary Romance', 'Marriage', 'Womens Fiction']",38489,5215,3.99,"{'5 Stars': 11876, '4 Stars': 16669, '3 Stars': 8128, '2 Stars': 1494, '1 Star': 322}"
35606560,35606560,The Sun and Her Flowers,,,6070751981,9786070751981,,Rupi Kaur,256,"['Poetry', 'Feminism', 'Nonfiction', 'Adult', 'Contemporary', 'Romance', 'Health > Mental Health', 'Cultural > Canada', 'Womens', 'Love']",223787,13710,4.13,"{'5 Stars': 104859, '4 Stars': 66017, '3 Stars': 35343, '2 Stars': 11240, '1 Star': 6328}"
11594337,11594337,The One and Only Ivan,The One and Only Ivan #1,/series/274247-the-one-and-only-ivan,0061992275,9780061992278,,Katherine Applegate,307,"['Childrens > Middle Grade', 'Fiction', 'Animals', 'Childrens', 'Young Adult', 'Fantasy', 'Childrens > Juvenile', 'Audiobook', 'Realistic Fiction', 'Childrens > Chapter Books']",161973,16409,4.25,"{'5 Stars': 84280, '4 Stars': 48259, '3 Stars': 19430, '2 Stars': 5720, '1 Star': 4284}"
18660669,18660669,Vampire Academy,Vampire Academy #1,/series/42114-vampire-academy,0448494299,9781595141743,2007,Richelle Mead,332,"['Young Adult', 'Fantasy', 'Paranormal > Vampires', 'Fantasy > Paranormal', 'Romance', 'Fantasy > Urban Fantasy', 'Fiction', 'Fantasy > Supernatural', 'Romance > Paranormal Romance', 'Fantasy > Magic']",604636,23590,4.11,"{'5 Stars': 282421, '4 Stars': 172121, '3 Stars': 100256, '2 Stars': 31447, '1 Star': 18391}"
40899464,40899464,The Things We Cannot Say,,,1525823566,9781525823565,2019,Kelly Rimmer,448,"['Historical > Historical Fiction', 'Fiction', 'War > World War II', 'Audiobook', 'Historical', 'War', 'Romance', 'Adult', 'World War II > Holocaust', 'Adult Fiction']",83587,8270,4.5,"{'5 Stars': 50770, '4 Stars': 25569, '3 Stars': 5862, '2 Stars': 1008, '1 Star': 378}"
13104080,13104080,Unravel Me,Shatter Me #2,/series/65730-shatter-me,0062085549,9780062085542,,Tahereh Mafi,461,"['Science Fiction > Dystopia', 'Young Adult', 'Fantasy', 'Romance', 'Science Fiction', 'Fantasy > Paranormal', 'Fiction', 'New Adult', 'Young Adult > Young Adult Fantasy', 'Apocalyptic > Post Apocalyptic']",231367,19674,4.18,"{'5 Stars': 106395, '4 Stars': 78132, '3 Stars': 33721, '2 Stars': 9037, '1 Star': 4082}"
2153405,2153405,Still Alice,,,1439102813,9781439102817,,Lisa Genova,292,"['Fiction', 'Contemporary', 'Psychology', 'Book Club', 'Adult Fiction', 'Adult', 'Audiobook', 'Medical', 'Realistic Fiction', 'Drama']",318106,28561,4.3,"{'5 Stars': 150448, '4 Stars': 123880, '3 Stars': 35904, '2 Stars': 5656, '1 Star': 2218}"
50196744,50196744,Know My Name,,,0735223726,9780735223707,,Chanel Miller,368,"['Nonfiction', 'Autobiography > Memoir', 'Feminism', 'Audiobook', 'Biography', 'Crime > True Crime', 'Biography Memoir', 'Adult', 'Biography > Autobiography', 'Womens']",115363,16430,4.72,"{'5 Stars': 90191, '4 Stars': 19288, '3 Stars': 4515, '2 Stars': 957, '1 Star': 412}"
54776523,54776523,The Girl from the Sea,,,1338540572,9781338540574,,Molly Knox Ostertag,256,"['Sequential Art > Graphic Novels', 'LGBT', 'Fantasy', 'Young Adult', 'Romance', 'Sequential Art > Comics', 'LGBT > Queer', 'LGBT > Lesbian', 'Contemporary', 'Fiction']",11598,2215,4.26,"{'5 Stars': 5157, '4 Stars': 4624, '3 Stars': 1572, '2 Stars': 201, '1 Star': 44}"
286957,286957,The Yellow Wall-Paper,,,0860682013,9780860682011,1892,Charlotte Perkins Gilman,64,"['Classics', 'Short Stories', 'Fiction', 'Horror', 'Feminism', 'Gothic', 'Health > Mental Health', 'Academic > School', 'Literature > 19th Century', 'Mental Health > Mental Illness']",120200,7134,4.1,"{'5 Stars': 47819, '4 Stars': 45120, '3 Stars': 20637, '2 Stars': 4753, '1 Star': 1871}"
36260006,36260006,Wundersmith: The Calling of Morrigan Crow,Nevermoor #2,/series/203989-nevermoor,0316508918,9780316508919,,Jessica Townsend,467,"['Fantasy', 'Childrens > Middle Grade', 'Audiobook', 'Fiction', 'Childrens', 'Young Adult', 'Fantasy > Magic', 'Adventure', 'Mystery', 'Young Adult > Young Adult Fantasy']",25018,3680,4.51,"{'5 Stars': 14735, '4 Stars': 8489, '3 Stars': 1590, '2 Stars': 162, '1 Star': 42}"
12954620,12954620,Falling Kingdoms,Falling Kingdoms #1,/series/68150-falling-kingdoms,1595145850,9781595145857,,Morgan Rhodes,412,"['Fantasy', 'Young Adult', 'Fantasy > Magic', 'Romance', 'Fantasy > High Fantasy', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Adventure', 'Fantasy > Epic Fantasy', 'Audiobook']",59548,7964,3.78,"{'5 Stars': 17432, '4 Stars': 21376, '3 Stars': 13345, '2 Stars': 4931, '1 Star': 2464}"
10357575,10357575,1Q84,1Q84 #1-3,/series/64091-1q84,0307476464,9780307476463,2009,Haruki Murakami,925,"['Fiction', 'Fantasy', 'Magical Realism', 'Cultural > Japan', 'Science Fiction', 'Asian Literature > Japanese Literature', 'Contemporary', 'Literature', 'Novels', 'Science Fiction > Dystopia']",232445,19660,3.92,"{'5 Stars': 79369, '4 Stars': 85173, '3 Stars': 45481, '2 Stars': 15522, '1 Star': 6900}"
2052,2052,The Big Sleep,Philip Marlowe #1,/series/168991-philip-marlowe,isbn not found,9780241960950,1939,Raymond Chandler,231,"['Mystery', 'Fiction', 'Classics', 'Mystery > Crime', 'Mystery > Noir', 'Mystery > Detective', 'Thriller > Mystery Thriller', 'Thriller', 'Novels', 'Literature > American']",144847,6476,3.95,"{'5 Stars': 50474, '4 Stars': 53447, '3 Stars': 28451, '2 Stars': 8258, '1 Star': 4217}"
21469068,21469068,I'll Meet You There,,,1627792929,9781250080073,,Heather Demetrios,388,"['Young Adult', 'Contemporary', 'Romance', 'New Adult', 'Realistic Fiction', 'Young Adult > Young Adult Contemporary', 'Fiction', 'War > Military Fiction', 'Romance > Contemporary Romance', 'War']",14442,2324,4.06,"{'5 Stars': 5752, '4 Stars': 5218, '3 Stars': 2404, '2 Stars': 710, '1 Star': 358}"
56382351,56382351,All These Bodies,,,1529052890,9781529052893,,Kendare Blake,304,"['Horror', 'Young Adult', 'Mystery', 'Thriller', 'Historical > Historical Fiction', 'Fantasy > Paranormal', 'Thriller > Mystery Thriller', 'Paranormal > Vampires', 'Fiction', 'Fantasy']",2923,763,3.34,"{'5 Stars': 341, '4 Stars': 905, '3 Stars': 1176, '2 Stars': 410, '1 Star': 91}"
28096541,28096541,The Nowhere Girls,,,isbn not found,9780349003078,,Amy Reed,408,"['Young Adult', 'Contemporary', 'Feminism', 'LGBT', 'Fiction', 'Young Adult > Young Adult Contemporary', 'Realistic Fiction', 'LGBT > Queer', 'Audiobook', 'Health > Mental Health']",10621,2257,4.31,"{'5 Stars': 5264, '4 Stars': 3772, '3 Stars': 1273, '2 Stars': 241, '1 Star': 71}"
6380296,6380296,Liar,,,1741758726,9781741758726,,Justine Larbalestier,376,"['Young Adult', 'Fantasy', 'Mystery', 'Fiction', 'Fantasy > Paranormal', 'Contemporary', 'Young Adult > Teen', 'Shapeshifters > Werewolves', 'Fantasy > Urban Fantasy', 'Fantasy > Supernatural']",8647,1653,3.29,"{'5 Stars': 1527, '4 Stars': 2445, '3 Stars': 2481, '2 Stars': 1401, '1 Star': 793}"
16113791,16113791,The Coincidence of Callie & Kayden,The Coincidence #1,/series/93159-the-coincidence,1455576506,9781455576500,,Jessica Sorensen,283,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Academic > College', 'Romance > Contemporary Romance', 'Sociology > Abuse', 'Fiction', 'Womens Fiction > Chick Lit', 'Drama']",114057,6543,4.17,"{'5 Stars': 52787, '4 Stars': 37008, '3 Stars': 17445, '2 Stars': 4694, '1 Star': 2123}"
